Id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
5510,-8707.357137199258,43.61251993669356,-54.9597673776795,24.256676489378943,64.50603655003712,-4.781184683402232,-46.9568698776798,-11.94574467713089,0.21044497177755606,1.2534305993687593
3887,-24730.050071552298,-24.548335294019296,46.18748747779162,20.59114887004222,5.3224154923185765,-12.37634911754509,-46.696090781436105,2.302031987369647,-0.4271951276443833,-1.1271725199757059
7022,24478.996011432755,161.62259982622567,-57.14971358707484,51.074948297783045,-89.74833700116011,-2.9123576924150614,-48.875914639163945,17.884305211127337,-0.7733492751111406,2.707209579882555
9999,23307.32101326513,10.846585239475985,-205.63682125526546,55.24741981244949,-96.6567645774033,-25.586701436565605,-47.85175599183293,40.74763026077656,2.3696212435492576,-1.544696063776712
10352,-17759.17240711274,-63.70583271047872,0.7136084856873595,-6.807025948293934,5.942664016512129,-9.226732956861536,-45.505011124530895,-7.348486123153476,0.1848532673362966,-2.6702834330664142
7919,20377.481056429577,810.811836376927,166.00613174933457,-112.73560247299092,-34.08706493606284,19.27609434209655,-62.473102428345605,56.90532752877877,1.8683550164793257,-4.1978374029851935
4114,27179.070931239403,135.78334840798843,392.3953832640449,-74.97160184262168,-8.30504881805099,88.04564074649421,-50.92130219184756,-83.41636755891416,2.235192720280274,3.8211306130711136
7990,-24503.251106139774,-28.55544657671237,16.698640491012583,-16.430951190619112,-14.065408488542534,-6.844230524946594,-45.37892166156981,-8.001674990591487,-2.757413797118387,1.1905046168672602
9888,16726.8793767092,-10.873247754730357,78.8132290396976,21.75576222148835,-46.12874253617106,-13.790531408362229,-47.026382208370464,16.468713618723083,-1.705384221165354,0.3850090239648356
4399,16726.8793767092,-10.873247754730357,78.8132290396976,21.75576222148835,-46.12874253617106,-13.790531408362229,-47.026382208370464,16.468713618723083,-1.705384221165354,0.3850090239648356
4452,-1582.893792267103,-21.129905888007556,-122.57247700145396,-24.708972751739942,13.853949075642767,-8.29610685404916,-45.02801013267919,-4.8310088674236,2.610469930936917,-0.6628538756878859
4785,25652.05988260942,-104.72794674446442,-192.41405156179488,-70.03586059008775,-1.817648814539858,-26.985496030583093,-41.79918762398204,-3.181502989307166,2.2695165883536124,3.445652842532611
8461,-5871.821908323604,-249.7624214657065,-79.40505948172725,-34.20650033932142,-5.958232046746483,-10.72589064863247,-43.512769713848506,-6.472108847405467,-2.3069346607103594,-1.6208775588538673
3878,-20113.624418074243,-85.7503319941631,2.8663313535489294,-3.480374334142443,-12.532368670604182,-9.62558445058561,-43.45207507720849,-10.149413737942341,-1.9223740201260995,0.018408366166481116
9612,-28141.964947835368,9.404953250470555,41.92296677485358,1.3503166597695047,-6.004610611629193,-0.10360044613533392,-45.976071043627904,-6.5778089493754806,-1.9636572911817982,0.6252201501859842
4098,-27332.78565510715,19.405173197959186,42.14213504722866,-15.956892915071649,-12.835746120942165,-2.319266186233164,-45.36935337981599,-7.47436660284155,0.0340851973437486,1.2476195103233652
158,19635.69131542137,-119.34549648358478,254.56147800671283,29.563884952616387,15.754584990496639,-7.948775206099854,-43.5404519605709,-23.222828470241023,0.8719323591499997,-3.2181761682504497
3896,-24717.030545656937,-11.407468505902614,23.450575375201055,-18.586929185116066,-10.454999015347587,-5.748173533404128,-44.810491074665876,-7.201889924436756,-1.8315269069008027,0.4332330707118359
9970,3401.14684820822,-321.99940016786155,-73.72228924659507,-22.710981968337645,-6.021125435968619,4.317515765034191,-44.421833086162174,-15.302927075767972,-2.311999702117972,3.1723393969826676
4002,25068.11782230847,-111.24253962681132,20.444298247904925,41.7873347693632,-105.3007647706454,-41.80619358184565,-41.854334205070344,23.26093557087569,3.3398436784627616,2.224795770493951
10914,-27808.98330732331,7.695655838680182,39.08248026884186,-13.859757535868262,-12.166536616470347,-6.220793516138505,-44.716417177781025,-7.454985302163604,-2.1134778364360027,1.8302671779686812
7279,17507.072866228467,-172.62501269774572,306.6684452817009,-22.063914386634217,25.31216167982157,-18.723332770634414,-53.03692339654515,44.69228393701884,-1.666602547985974,-1.52905552850103
10582,20091.47514891952,-324.73954095437597,105.89050816858246,17.77580488801206,31.333492766374334,-31.552164164050538,-41.072965410873074,-11.17916633994006,2.845499316939579,4.933004718768643
4470,6671.955438929021,-344.99241586712134,-109.22976672063075,-32.518432717367055,10.394902283220386,-14.12440041194663,-42.63852239158931,-9.686444129243455,-2.056351362642731,0.33287501909621664
6183,6671.955438929021,-344.99241586712134,-109.22976672063075,-32.518432717367055,10.394902283220386,-14.12440041194663,-42.63852239158931,-9.686444129243455,-2.056351362642731,0.33287501909621664
6379,-4403.20878357294,-210.60974340547102,-78.4155901243773,-19.068771597336234,16.66177415472218,-10.439546920095731,-43.938871228075286,-8.029993301698967,-1.3296938705896437,-2.227701843065188
8601,28042.950092678875,-143.76975766659092,210.71653896816247,55.49341949041484,-4.413065208784669,79.68649336706605,-50.46216890998974,-62.97465489806099,0.08149529023607283,-4.406440664807171
4827,3026.4793022725353,-177.5793967581377,48.83268464491859,-26.184534128465604,-22.668798491656545,-7.660620554564431,-43.55149024272581,-11.369952073290795,3.5323814900941866,2.804103525386488
6715,8231.216675217533,84.62516817029862,-122.88069268900657,-49.89631689355311,7.41249677935933,-3.4906053924733644,-47.336420381165034,3.507360404708752,4.831865804694361,2.5857451500214177
10676,11241.031572886459,-221.2565701598233,290.73106794907426,174.4849691174317,-23.12822521504215,-45.68552536295489,-57.02271937975646,106.55327356307941,-1.3029490956466843,-0.15783567285397027
1041,-3538.2972803265584,34.93035279977238,-105.9965981855735,-18.972115226872514,18.119958344831993,-11.793235420584848,-44.22446783006933,-8.055505571274452,3.859363678796095,-1.4600660069978302
492,-3538.2972803265584,34.93035279977238,-105.9965981855735,-18.972115226872514,18.119958344831993,-11.793235420584848,-44.22446783006933,-8.055505571274452,3.859363678796095,-1.4600660069978302
11133,-3538.2972803265584,34.93035279977238,-105.9965981855735,-18.972115226872514,18.119958344831993,-11.793235420584848,-44.22446783006933,-8.055505571274452,3.859363678796095,-1.4600660069978302
4491,10881.783173995776,618.1617709177318,-346.3017909216438,-57.098599568119916,-0.06873641833504962,-14.647134098244955,-43.9796829668006,-7.558536184443723,1.9080733967756576,0.32332570991929366
873,10881.783173995776,618.1617709177318,-346.3017909216438,-57.098599568119916,-0.06873641833504962,-14.647134098244955,-43.9796829668006,-7.558536184443723,1.9080733967756576,0.32332570991929366
1631,13256.169416880126,436.1878942147079,-70.37357550724653,-71.89057282958439,-16.585684752609126,25.703050613962375,-56.16466344417213,26.579736925409595,1.6938697976008044,-2.2751270597162234
8278,22251.166335689937,357.155292918475,152.33044301549717,-16.483554867415204,-51.39647895605048,29.823075181529138,-50.798443602191924,-10.140295237957819,-0.8623690317781776,-4.881977145532373
6815,44574.64021161596,-406.1894611157774,-288.4729896154406,8.184266151393127,-7.891804168613325,23.970417024988677,-39.72773228402416,-53.44523283371248,-0.9888086736717918,-0.20809396111397227
254,1892.9128343198972,39.86829487914204,-168.67703352983173,-28.328631480789515,5.666579387505525,-12.12133648233435,-42.85209246241693,-6.994037710459478,2.785299459004955,-0.3267549500515865
1349,-1526.228888598751,-227.06580897352165,-92.17892414522964,-21.41849477054796,11.519239968349787,-8.779309769757669,-43.7049566300165,-3.6117897598597883,-1.5047140348813324,-1.2671978020127739
2534,-14255.863997155488,-57.01353817376986,-13.947474105395656,-4.290661784536813,19.07676720161801,-12.171292451684545,-42.9673697233282,-9.361033304857058,-0.10836590319653894,-1.240827134102271
2130,-6769.995415573147,-203.49980196573523,-13.012910342094102,-18.371779334691464,7.006056453575255,-10.881812967432209,-42.39964764552874,-10.883221712053677,-1.0822718427472422,-0.9527022215076633
2296,-14605.09801754362,-152.14936201237902,-22.826645545550434,-19.7178403723523,-2.568432738923132,-8.104767612526265,-43.26151929404448,-6.831507365610763,-2.668782115436637,-0.5787142202164408
3799,15255.149725429714,-138.34001313227049,73.87230801116142,30.59206514319438,87.864293970038,-30.473440500880592,-44.63008859637338,6.403014871935024,3.8330266448466244,2.560423145819025
11084,13138.095337823572,277.46805629346943,-98.35813753361936,-51.13384062478119,21.180158113177086,-11.67297821148419,-41.77058381194125,-22.28677460849468,-1.9652018434329754,-0.2191028853709498
5172,13138.095337823572,277.46805629346943,-98.35813753361936,-51.13384062478119,21.180158113177086,-11.67297821148419,-41.77058381194125,-22.28677460849468,-1.9652018434329754,-0.2191028853709498
9504,29726.966073753312,-407.00077014528466,232.01698963038,9.769769047296107,-30.816781227236085,7.073558804557486,-35.77163478959544,-69.40701211673807,1.487843058840756,5.798305605329769
850,18595.75122232134,-140.08231764286137,-58.78936758294583,-9.489898769039723,-37.67656776630638,-36.031011838919305,-37.84488266729894,-8.916118704343887,1.8995836283082763,1.6906054616778177
4477,17124.082766011124,-261.96082507457226,-78.40949527472361,36.945153366398166,50.507762073808685,51.87752258268815,-51.8172210047777,-19.622761194097436,0.4305444974797217,2.9238114172721374
1945,19467.579570216825,181.23820750891392,-112.00290341527554,153.49955702370022,0.8307840353375688,-41.64279105310062,-30.956813075899852,-54.17950020432427,-1.5408786013260922,-2.1083160017114295
7685,-18933.40341072817,-72.68899908523781,-4.273564388665449,-7.934345698111373,-8.978745705770082,-4.094580162863979,-44.030737294461744,-6.277093733144236,-1.5188263304356022,1.3826536466800277
6310,-18933.40341072817,-72.68899908523781,-4.273564388665449,-7.934345698111373,-8.978745705770082,-4.094580162863979,-44.030737294461744,-6.277093733144236,-1.5188263304356022,1.3826536466800277
10832,-5360.559297169355,23.183943213394002,-105.86059060435392,43.28753504625662,77.58007605190764,-6.287906219450061,-45.203758682568576,-9.126859316370107,-0.31218106142077673,0.5569027431702089
3025,-2004.504247489058,-88.68601737193518,-72.68942118202807,-41.09462332107473,-10.683711537075373,-3.514087452740685,-43.49194474242096,-9.439884349561284,2.5001498154732964,-1.3478690070241646
2404,1386.5265422287703,-174.53212876098195,-118.8924192069637,-17.086311305377073,20.641153528020844,-9.572728139058375,-43.096672515240314,-8.26892412083829,1.4442331168073261,-2.143136429412179
8581,-2461.9861078893737,307.52156603572837,-121.04213048133076,-34.61149125080899,-2.571682949285936,-23.5197753668409,-41.14500299391972,-9.819395289917848,7.639166517805389,-1.7873567426983392
8755,16689.945409328808,35.70069584395918,184.01716025564755,-7.1298315373925965,-54.669563516709566,-28.498771211664135,-36.11519397757421,-32.79015356037522,0.4910331352810875,0.21971564022960965
10177,20103.20888955549,14.44428348354495,4.752755943133167,146.36418612127275,-10.487459019971006,12.858108207030508,-40.03266907556992,-50.481729647265325,-2.059798356004026,-0.052617490926323285
2429,20103.20888955549,14.44428348354495,4.752755943133167,146.36418612127275,-10.487459019971006,12.858108207030508,-40.03266907556992,-50.481729647265325,-2.059798356004026,-0.052617490926323285
8920,7268.330206449136,117.33883600335676,230.4979731253927,1.5586481636505418,34.47847112934692,-50.76046407400635,-42.0980813198194,11.599012905614565,8.103027920354178,1.2556415614637197
8430,-29977.747788227647,38.71118046167044,48.036825009317795,-11.12986022466275,-12.472371389622872,-6.613993369878976,-43.566572007836925,-8.289961326665525,-2.9837094522066607,1.9924316558432806
8619,-29977.747788227647,38.71118046167044,48.036825009317795,-11.12986022466275,-12.472371389622872,-6.613993369878976,-43.566572007836925,-8.289961326665525,-2.9837094522066607,1.9924316558432806
8996,-0.5689789384050528,-66.19556364624316,42.597464929356306,19.481178344688637,-2.916150833256438,-1.0137976289674298,-45.74540004594364,-1.7944617127638969,8.790086381553154,-2.423296062800362
7233,17244.99913174947,126.63724228187624,557.070699618734,67.70715263980715,-1.6118895133734803,-114.42607461868766,-24.208616654523087,-39.33087503828054,-0.043176155787470805,-2.5604737473236767
6678,-20044.21007558366,-54.336496530150214,11.027891185923664,-18.82186924813133,-9.303878721632794,-7.04075140589716,-42.76858473776294,-5.449553543200559,0.38749945649906614,0.17977267534533858
830,22040.42626377623,285.17029762783454,180.72688751937042,-18.863940752035507,-27.261201668450916,93.54980108995683,-48.34034398809552,-79.20367140164518,-4.973324673471745,-3.113225594486911
6365,-21582.363440057365,-59.447028861202966,15.035983689304402,8.937316853821255,-10.951453807695879,-16.681853024676006,-41.91057514483207,-0.6751408381096873,-1.620477616870784,0.2215203706992419
6770,-30616.639447150643,45.501407193237014,61.4327163628291,10.058302890905406,7.139148424931143,2.4109276571834863,-45.66141119668226,-0.9493893107452358,-1.7639664524316743,-0.030460766855612054
2261,-25668.182310134816,-18.590933693294744,26.38567162641054,-14.477634162627925,-9.835555837105902,-7.108878445192751,-42.646335970494505,-6.525596916285004,-2.2420870683097798,-0.31938322668107855
1031,33741.71143118941,-82.78220794884874,-55.705629871066066,-72.13854498525575,8.97976587420369,-10.87096822767426,-41.6488825456756,-12.968887195158622,0.5290797431124616,2.4526680090281285
10089,50718.63536087044,-683.0003672211947,61.186814430673735,75.43536743422534,49.69374163096233,128.41002277745596,-66.37181412960396,2.602703298340842,1.5697588930529989,2.7037681064465837
9256,6382.098566615074,119.34276184513098,-21.421260050792995,72.8231499043247,-29.622319336883123,-18.5337648820029,-34.458731875414244,-45.50930430286812,4.917703361604069,2.1846783498228426
10641,-44470.49945725898,212.26884913865652,121.72651918090277,23.97666017886212,-6.726940873527253,-5.778426531526454,-43.33798425742032,-8.092684651358008,-0.1522177292587843,1.3351275868127725
624,-33081.52655702732,73.02303937032102,60.51358634423835,3.858733059262505,-7.573031593906972,-6.158491420343371,-43.116916428778445,-6.35970438184647,-3.369602659760598,0.9126591361882603
4211,-31546.633911996316,53.590979368430425,58.13873725549293,8.31692061507461,-8.809162874945603,8.638607152580912,-45.17617693806021,-7.796264017777232,-0.8962485064561774,0.29600515682324646
1407,-31546.633911996316,53.590979368430425,58.13873725549293,8.31692061507461,-8.809162874945603,8.638607152580912,-45.17617693806021,-7.796264017777232,-0.8962485064561774,0.29600515682324646
10356,-10536.249326436919,-178.35155583737787,-58.12111772694632,-30.749486076282164,-7.510110211276629,-9.412095526858579,-41.843787759215,-6.37131273915981,-1.8769510372093174,-0.46735829595867173
9323,-2054.9527859284426,247.32845378697223,18.821508150569656,-13.649930318961761,-3.9728108791322594,4.1732325833294555,-40.94122256843383,-34.337608021760886,5.074782193805381,-2.0270804456456615
1146,-2054.9527859284426,247.32845378697223,18.821508150569656,-13.649930318961761,-3.9728108791322594,4.1732325833294555,-40.94122256843383,-34.337608021760886,5.074782193805381,-2.0270804456456615
6343,27858.186248799524,228.15458427377624,-30.658045052817982,12.669984224803418,-57.259452715080876,-7.652739957258171,-41.725062671792855,-3.3191575985791255,-2.3786346454496687,-1.2192254048443871
